ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
5615,0.255371,-0.030518,0.992065,1.024861,1.464844,2.075195,-0.183105,-1.762,-14.429,-1.954,-15.338,0.101,2.981,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5673,0.276123,-0.034546,0.976440,1.015319,0.122070,-0.549316,0.061035,-2.026,-15.781,-1.954,-15.290,-0.042,0.563,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5723,0.270874,-0.033691,0.975220,1.012700,0.244141,-0.915527,0.122070,-1.979,-15.514,-1.955,-15.267,-0.055,0.263,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5773,0.273804,-0.033936,0.975464,1.013731,0.305176,-2.624512,-0.061035,-1.992,-15.670,-1.951,-15.303,-0.011,-1.001,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5815,0.275269,-0.034790,0.974609,1.013334,0.061035,-0.488281,0.061035,-2.044,-15.762,-1.954,-15.346,-0.100,-0.388,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5873,0.274170,-0.034668,0.974976,1.013385,-0.183105,-1.586914,0.183105,-2.036,-15.697,-1.959,-15.325,-0.162,0.583,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5923,0.271484,-0.033936,0.976196,1.013812,0.366211,-0.976562,0.183105,-1.991,-15.533,-1.957,-15.314,0.017,-0.086,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
5973,0.271851,-0.034180,0.976929,1.014623,0.488281,-0.305176,0.000000,-2.004,-15.541,-1.951,-15.343,0.019,-0.319,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
6020,0.271362,-0.033936,0.973145,1.010841,-0.183105,-1.647949,0.061035,-1.997,-15.572,-1.952,-15.359,-0.085,-0.537,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
6073,0.274536,-0.035889,0.978271,1.016697,0.488281,-0.366211,0.000000,-2.101,-15.666,-1.959,-15.409,-0.065,-0.334,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
6123,0.271973,-0.033447,0.978027,1.015690,0.366211,-0.244141,0.061035,-1.959,-15.532,-1.963,-15.416,-0.084,0.053,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
6173,0.271484,-0.033691,0.979126,1.016625,0.366211,-0.183105,0.061035,-1.971,-15.488,-1.966,-15.417,-0.046,0.008,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
6225,0.270508,-0.034058,0.980347,1.017553,0.488281,-1.159668,0.183105,-1.990,-15.417,-1.967,-15.421,-0.007,-0.191,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
6273,0.266846,-0.034912,0.982422,1.018616,0.305176,4.943848,0.183105,-2.035,-15.187,-1.969,-15.409,-0.121,1.736,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
6323,0.256958,-0.033447,0.981567,1.015195,1.403809,-2.624512,0.183105,-1.952,-14.662,-1.964,-15.361,0.218,-0.220,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
6373,0.278198,-0.039063,0.971924,1.011709,1.159668,-0.976562,0.244141,-2.302,-15.961,-1.966,-15.420,-0.035,-0.678,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
6423,0.277954,-0.036133,0.972412,1.012003,0.244141,0.427246,-0.122070,-2.128,-15.942,-1.967,-15.455,-0.060,-0.210,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
